date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:12:17	71896/71896	---M--	200	added ('OK')	text/plain	etag:%22f581ed2-118d8-54c3133477c73%22	http://ckthemes.com/html/smartbox/assets/fonts/fontawesome-webfont5b62.woff2?v=4.6.3	C:/Users/TRUNGDOAN/Desktop/theme/web_04_07/ckthemes.com/html/smartbox/assets/fonts/fontawesome-webfont5b625b62.woff2	(from http://ckthemes.com/html/smartbox/assets/css/icons.css)
16:12:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Apr%202017%2016:12:17%20GMT	http://ckthemes.com/html/smartbox/apps-email-compose.html	C:/Users/TRUNGDOAN/Desktop/theme/web_04_07/ckthemes.com/html/smartbox/apps-email-compose.40.delayed	(from http://ckthemes.com/html/smartbox/mailbox.html)
16:12:25	392306/392306	---M--	200	added ('OK')	image/svg+xml	etag:%22f581dd1-5fc72-54c313347611b%22	http://ckthemes.com/html/smartbox/assets/fonts/fontawesome-webfont5b62.svg?v=4.6.3	C:/Users/TRUNGDOAN/Desktop/theme/web_04_07/ckthemes.com/html/smartbox/assets/fonts/fontawesome-webfont5b625b62.svg	(from http://ckthemes.com/html/smartbox/assets/css/icons.css)
16:12:28	90412/90412	---M--	200	added ('OK')	application/x-font-woff	etag:%22f581ed1-1612c-54c313347805b%22	http://ckthemes.com/html/smartbox/assets/fonts/fontawesome-webfont5b62.woff?v=4.6.3	C:/Users/TRUNGDOAN/Desktop/theme/web_04_07/ckthemes.com/html/smartbox/assets/fonts/fontawesome-webfont5b625b62.woff	(from http://ckthemes.com/html/smartbox/assets/css/icons.css)
16:12:30	7775/7775	---M--	200	added ('OK')	text/css	etag:%22f581f93-1e5f-54c3133475563%22	http://ckthemes.com/html/smartbox/assets/plugins/bs-datepicker/datepicker.css	C:/Users/TRUNGDOAN/Desktop/theme/web_04_07/ckthemes.com/html/smartbox/assets/plugins/bs-datepicker/datepicker.css	(from http://ckthemes.com/html/smartbox/profile.html)
16:12:33	51219/51219	---M--	200	added ('OK')	application/javascript	etag:%22f581f1e-c813-54c31334797cb%22	http://ckthemes.com/html/smartbox/assets/js/fullcalendar.js	C:/Users/TRUNGDOAN/Desktop/theme/web_04_07/ckthemes.com/html/smartbox/assets/js/fullcalendar.js	(from http://ckthemes.com/html/smartbox/calendar.html)
16:12:35	3839/3839	---M--	200	added ('OK')	application/javascript	etag:%22f581f21-eff-54c31334793e3%22	http://ckthemes.com/html/smartbox/assets/js/jquery.circle-diagram.js	C:/Users/TRUNGDOAN/Desktop/theme/web_04_07/ckthemes.com/html/smartbox/assets/js/jquery.circle-diagram.js	(from http://ckthemes.com/html/smartbox/profile.html)
16:12:36	35979/35979	---M--	200	added ('OK')	image/png	etag:%22f581f08-8c8b-54b0eeb9cdb25%22	http://ckthemes.com/html/smartbox/assets/images/profile.png	C:/Users/TRUNGDOAN/Desktop/theme/web_04_07/ckthemes.com/html/smartbox/assets/images/profile.png	(from http://ckthemes.com/html/smartbox/profile.html)
16:12:37	176/176	---M--	200	added ('OK')	application/javascript	etag:%22f581f3a-b0-54c3133479bb3%22	http://ckthemes.com/html/smartbox/assets/js/main.js	C:/Users/TRUNGDOAN/Desktop/theme/web_04_07/ckthemes.com/html/smartbox/assets/js/main.js	(from http://ckthemes.com/html/smartbox/profile.html)
16:12:38	71021/71021	---MC-	200	added ('OK')	text/javascript	date:Thu,%2019%20Jan%202017%2015:30:43%20GMT	https://www.gstatic.com/charts/loader.js	C:/Users/TRUNGDOAN/Desktop/theme/web_04_07/www.gstatic.com/charts/loader.js	(from http://ckthemes.com/html/smartbox/404.html)
16:12:41	52122/52122	---M--	200	added ('OK')	text/html	etag:%22f580299-cb9a-54c0571f54480%22	http://ckthemes.com/html/smartbox/tables.html	C:/Users/TRUNGDOAN/Desktop/theme/web_04_07/ckthemes.com/html/smartbox/tables.html	(from http://ckthemes.com/html/smartbox/dashboard.html)
16:12:42	152796/152796	---M--	200	added ('OK')	application/x-font-ttf	etag:%22f581dd2-254dc-54c31334770bb%22	http://ckthemes.com/html/smartbox/assets/fonts/fontawesome-webfont5b62.ttf?v=4.6.3	C:/Users/TRUNGDOAN/Desktop/theme/web_04_07/ckthemes.com/html/smartbox/assets/fonts/fontawesome-webfont5b625b62.ttf	(from http://ckthemes.com/html/smartbox/assets/css/icons.css)
16:12:43	48972/48972	---M--	200	added ('OK')	application/javascript	etag:%22f581f94-bf4c-54c3133475563%22	http://ckthemes.com/html/smartbox/assets/plugins/bs-datepicker/datepicker.js	C:/Users/TRUNGDOAN/Desktop/theme/web_04_07/ckthemes.com/html/smartbox/assets/plugins/bs-datepicker/datepicker.js	(from http://ckthemes.com/html/smartbox/profile.html)
16:12:44	4777/4777	---M--	200	added ('OK')	application/javascript	etag:%22f581f4e-12a9-54c3133479bb3%22	http://ckthemes.com/html/smartbox/assets/js/wow.min.js	C:/Users/TRUNGDOAN/Desktop/theme/web_04_07/ckthemes.com/html/smartbox/assets/js/wow.min.js	(from http://ckthemes.com/html/smartbox/dashboard.html)
16:12:45	24629/24629	---M--	200	added ('OK')	application/javascript	etag:%22f581f26-6035-54c31334797cb%22	http://ckthemes.com/html/smartbox/assets/js/jquery.flot.pie.js	C:/Users/TRUNGDOAN/Desktop/theme/web_04_07/ckthemes.com/html/smartbox/assets/js/jquery.flot.pie.js	(from http://ckthemes.com/html/smartbox/chart.html)
16:12:52	126139/126139	---M--	200	added ('OK')	application/javascript	etag:%22f581f22-1ecbb-54c31334793e3%22	http://ckthemes.com/html/smartbox/assets/js/jquery.flot.js	C:/Users/TRUNGDOAN/Desktop/theme/web_04_07/ckthemes.com/html/smartbox/assets/js/jquery.flot.js	(from http://ckthemes.com/html/smartbox/chart.html)
16:14:34	2615177/2615177	---M--	200	added ('OK')	image/jpeg	etag:%22f581f01-27e789-54b0eeb9d4c6d%22	http://ckthemes.com/html/smartbox/assets/images/bg.jpg	C:/Users/TRUNGDOAN/Desktop/theme/web_04_07/ckthemes.com/html/smartbox/assets/images/bg.jpg	(from http://ckthemes.com/html/smartbox/assets/css/core.css)
